"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454"
"left_F1_TF9",0,0,0,177,0,0,0,3974,0,0,2955,0,0,0,0,2668,0,10167,0,0,3454,0,0,0,0,0,8570,0,0,0,0,0,2060,0,10993,3630,0,0,3555,0,0,0,7402,0,0,0,0,0,4768,0,0,0,0,0,0,0,0,0,0,0,8471,0,0,0,0,43,38,4229,0,0,0,0,296,0,0,0,0,0,0,997,158,0,1021,0,0,2089,0,100,0,0,3684,1921,0,0,9618,0,0,0,7737,0,0,0,0,2110,0,0,0,0,0,1611,0,0,0,0,0,206,0,0,0,0,41,42,0,6004,0,0,0,97,0,0,0,0,247,0,0,3002,0,0,0,2972,7519,0,0,0,8612,0,0,0,5043,46,0,0,0,0,122,0,0,0,8113,0,0,0,92,7045,0,0,3171,0,2944,0,0,2070,0,0,0,0,47,1605,40,0,49,13414,0,0,9271,0,0,0,3147,0,0,5639,2160,0,627,0,0,5696,0,0,5277,0,0,0,941,1167,0,0,0,0,0,0,40,0,0,0,8059,0,0,2741,280,49,0,4766,0,1238,0,3061,212,258,2117,42,0,6235,0,954,0,8504,2967,0,0,0,0,0,0,0,0,0,0,0,232,5179,0,0,0,0,0,6495,2093,0,0,10289,0,0,0,0,0,0,0,0,0,5967,0,47,0,0,0,3263,0,865,0,2283,0,0,35,0,0,0,0,0,9093,6678,0,0,1567,0,0,3483,44,976,46,0,0,0,0,0,5620,7174,0,0,2667,0,2913,0,0,0,5814,0,0,0,0,1225,0,0,0,2949,5427,1636,0,1011,0,0,114,5861,484,0,255,2716,0,5575,0,606,1060,0,115,0,624,0,0,2746,0,0,0,0,0,0,0,2990,0,0,1203,10217,0,0,0,0,0,54,0,6396,0,0,0,5473,0,4109,101,0,0,0,0,0,0,9766,0,0,10730,6698,0,0,0,0,0,0,0,0,0,0,1158,0,62,2123,0,0,0,0,6578,3562,0,7356,0,0,0,3541,2971,0,0,0,0,0,0,0,2751,8502,0,0,0,9830,278,5934,0,8373,0,1385,7505,0,0,0,0,52,0,39,0,41,1119,0,0,5184,4199,0,0,5576,1923,2393
"left_F1_TF10",0,0,0,322,0,0,0,11161,0,0,13213,0,0,0,0,12405,0,15061,0,0,10265,0,0,0,0,0,14683,0,0,0,0,0,11385,0,11922,7840,0,0,13079,0,0,0,8769,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,7858,0,0,0,0,0,0,12744,0,0,0,0,158,0,0,0,0,0,0,1036,374,0,7083,0,0,11406,0,39,0,0,13164,5940,0,0,19376,0,0,0,7418,0,0,0,0,11577,0,0,0,0,0,1197,0,0,0,0,0,181,0,0,0,0,74,0,0,10085,0,0,0,44,0,0,0,0,160,0,0,9443,0,0,0,9272,13373,0,0,0,11848,0,0,0,10294,0,0,0,0,0,41,0,0,0,16420,0,0,0,49,6878,0,0,11173,0,9260,0,0,11470,0,0,0,0,0,1206,0,0,0,8161,0,0,12532,0,0,0,11406,0,0,7370,11206,0,4568,0,0,14575,0,0,16442,0,0,0,943,3267,0,0,0,0,0,0,0,0,0,0,7927,0,0,12546,143,0,0,12883,0,1737,0,9268,189,141,11476,0,0,11530,0,912,0,14410,13063,0,0,0,0,0,0,0,0,0,0,0,193,8157,0,0,0,0,0,14342,11586,0,0,11210,0,0,0,0,0,0,0,0,0,9741,0,51,0,0,0,11225,0,939,0,8855,0,0,0,0,0,0,0,0,13987,2521,0,0,1270,0,0,7805,0,7071,0,0,0,0,0,0,7464,3923,0,0,12367,0,12947,0,0,0,14602,0,0,0,0,3269,0,0,0,13001,13099,1200,0,7211,0,0,0,12663,374,0,150,12655,0,13459,0,684,993,0,43,0,4611,0,0,10628,0,0,0,0,0,0,0,9439,0,0,1754,17798,0,0,0,0,0,0,0,4933,0,0,0,9338,0,13393,34,0,0,0,0,0,0,13786,0,0,21181,2600,0,0,0,0,0,0,0,0,0,0,1724,0,0,11595,0,0,0,0,21801,7813,0,16983,0,0,0,7875,13116,0,0,0,0,0,0,0,12720,14220,0,0,0,18838,134,9859,0,14455,0,7932,12942,0,0,0,0,73,0,0,0,0,1723,0,0,15309,10607,0,0,11784,5956,9053
"left_F2_TF1",0,0,0,0,0,0,0,2221,0,0,793,0,0,0,0,2553,0,2820,0,0,1916,0,0,0,0,0,2881,0,0,0,0,0,1018,0,2130,415,0,0,1192,0,0,0,3806,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,3513,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,57,0,0,201,0,0,1041,0,0,0,0,1331,347,0,0,4533,0,0,0,672,0,0,0,0,1024,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,961,3055,0,0,0,1281,0,0,0,1140,0,0,0,0,0,0,0,0,0,2442,0,0,0,0,3220,0,0,1034,0,990,0,0,1031,0,0,0,0,0,112,0,0,0,2306,0,0,1672,0,0,0,1059,0,0,4617,1059,0,0,0,0,3242,0,0,1562,0,0,0,68,88,0,0,0,0,0,0,0,0,0,0,910,0,0,2515,0,0,0,1371,0,90,0,952,0,0,1009,0,0,4086,0,67,0,1744,808,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,3435,1126,0,0,2389,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,1067,0,64,0,505,0,0,0,0,0,0,0,0,2211,731,0,0,106,0,0,436,0,211,0,0,0,0,0,0,4416,1900,0,0,2535,0,725,0,0,0,3339,0,0,0,0,94,0,0,0,808,2314,124,0,208,0,0,0,1527,0,0,0,2647,0,1983,0,113,51,0,0,0,0,0,0,4103,0,0,0,0,0,0,0,979,0,0,84,3416,0,0,0,0,0,0,0,3513,0,0,0,1887,0,3040,0,0,0,0,0,0,0,1364,0,0,2841,772,0,0,0,0,0,0,0,0,0,0,95,0,0,1078,0,0,0,0,1451,433,0,3341,0,0,0,429,776,0,0,0,0,0,0,0,2661,1701,0,0,0,3854,0,688,0,1809,0,923,1663,0,0,0,0,0,0,0,0,0,92,0,0,1687,1507,0,0,1066,377,488
"left_F2_TF2",0,0,0,0,0,0,0,20980,0,0,9883,0,0,0,0,9087,0,17559,0,0,16194,0,0,0,0,0,17229,0,0,0,0,0,6523,0,16343,671,0,0,15897,0,0,0,18154,0,0,0,0,0,3233,0,0,0,0,0,0,0,0,0,0,0,20717,0,0,0,0,0,0,11802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,6508,0,0,0,0,15797,2642,0,0,27868,0,0,0,10031,0,0,0,0,6477,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,11130,0,0,0,11154,15426,0,0,0,17979,0,0,0,20368,0,0,0,0,0,0,0,0,0,25441,0,0,0,0,25062,0,0,9642,0,11108,0,0,6429,0,0,0,0,0,123,0,0,0,17159,0,0,15709,0,0,0,9645,0,0,13942,6579,0,72,0,0,15774,0,0,19711,0,0,0,133,420,0,0,0,0,0,0,0,0,0,0,25574,0,0,9260,0,0,0,3505,0,206,0,11208,0,0,6610,0,0,23582,0,134,0,16112,9866,0,0,0,0,0,0,0,0,0,0,0,0,21804,0,0,0,0,0,20758,6465,0,0,29248,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,9799,0,116,0,743,0,0,0,0,0,0,0,0,18618,826,0,0,99,0,0,672,0,308,0,0,0,0,0,0,13984,18912,0,0,9443,0,10055,0,0,0,15609,0,0,0,0,412,0,0,0,9981,18376,129,0,375,0,0,0,19807,0,0,0,9523,0,14489,0,0,0,0,0,0,61,0,0,12858,0,0,0,0,0,0,0,11083,0,0,220,34979,0,0,0,0,0,0,0,19872,0,0,0,6867,0,15044,0,0,0,0,0,0,0,17739,0,0,23213,845,0,0,0,0,0,0,0,0,0,0,197,0,0,6480,0,0,0,0,25460,683,0,31640,0,0,0,613,9990,0,0,0,0,0,0,0,9770,15946,0,0,0,31190,0,1240,0,15978,0,1522,18454,0,0,0,0,0,0,0,0,0,198,0,0,16063,14057,0,0,20760,2788,742
"right_M1_TF1",45153,7107,0,0,0,0,0,0,22246,34,0,35590,91,0,0,0,45065,0,0,0,0,44136,0,31839,1881,39162,0,34486,36,28764,0,0,0,32,0,0,5535,32419,0,0,0,0,0,0,42879,66,0,0,0,0,0,0,0,40534,0,0,32876,0,0,0,0,36,41565,15127,0,0,0,0,170,0,0,0,0,0,0,927,0,54450,42074,0,0,44818,0,0,0,0,63,0,0,0,0,0,45524,0,0,0,0,0,0,240,0,42,0,0,3061,39184,0,0,15745,0,5829,39468,0,22,0,0,0,28189,0,39040,0,0,41022,0,18761,0,0,0,0,43564,0,0,0,0,0,0,0,0,0,0,0,34517,0,3921,0,65,0,30293,0,0,22244,43549,0,0,0,0,6853,0,0,15479,0,0,0,0,0,0,0,10187,0,39132,1118,0,0,0,983,0,0,0,0,0,0,0,43444,7301,0,0,23952,0,0,4892,0,0,0,0,0,0,43955,0,0,22417,0,23608,41994,65,0,0,0,0,3089,0,34307,0,0,0,0,0,0,40007,53,0,0,0,42035,0,210,0,0,0,0,0,0,0,42347,0,0,0,0,0,0,0,0,0,33140,0,0,43788,0,44594,0,0,0,0,33,0,96,66,0,0,0,0,0,0,0,28462,0,0,0,0,0,0,0,0,0,0,92,34488,0,0,5036,0,31035,0,0,0,0,33208,0,34559,0,0,0,0,36831,41305,0,8435,4307,0,0,0,0,0,33986,0,0,40215,0,0,0,28099,0,43508,0,0,38208,0,0,40065,0,0,22716,0,0,3780,36403,0,0,0,31846,0,0,41739,0,0,0,362,0,0,0,0,0,0,0,12608,0,0,0,38896,42743,0,15106,0,29724,6394,0,174,3826,0,20019,35,0,0,0,43462,0,0,7505,0,30272,0,30,0,40,0,37039,0,0,0,1548,0,143,31857,0,0,41793,38545,0,0,38986,5283,0,0,0,50726,0,29,34663,0,0,39136,0,0,0,0,37074,0,0,0,0,0,404,3692,57,0,0,0,4324,0,30377,224,0,72,0,0,1575,0,0,0,0,0,41046,0,0,0,0,0,101,1708,0,0,42013,0,124,0,0,0,0,0,0,1715,0,0,0,0
"right_M1_TF2",44300,8228,0,0,0,0,0,0,32143,0,0,40457,91,0,0,0,50409,0,0,0,0,39119,0,43679,153,41082,0,35008,0,17461,0,0,0,0,0,0,1888,23066,0,0,0,0,0,0,48015,25,0,0,0,0,0,0,0,36339,0,0,44122,0,0,0,0,114,42435,23273,0,0,0,0,552,0,0,0,0,0,0,290,0,37122,46324,0,0,47637,0,0,0,0,0,0,0,0,0,0,51447,0,0,0,0,0,0,172,0,36,0,0,164,32639,0,0,4781,0,1474,45120,0,34,0,0,0,32419,0,46109,0,0,42670,0,11371,0,0,0,0,41370,0,0,0,0,0,0,0,0,58,0,0,47254,0,6513,0,33,0,31606,0,0,22042,41402,0,0,0,0,3763,0,0,17167,0,0,0,0,0,0,0,2577,0,44498,3687,0,0,0,0,0,0,0,0,0,0,0,47566,10758,0,0,35345,0,0,6218,0,0,0,0,0,0,42298,0,0,17929,0,24243,46192,0,0,0,0,0,451,0,41644,0,0,0,0,0,0,46673,0,0,0,0,37414,0,25,0,0,0,0,0,0,0,38424,0,0,0,0,0,0,0,0,0,45101,0,0,49519,0,42914,0,0,0,0,39,0,106,0,0,0,0,0,0,0,0,25208,0,0,0,0,0,0,0,0,0,0,39,42211,0,0,139,0,36416,0,0,0,0,36072,0,42782,0,37,0,0,42907,51158,0,6971,5989,0,0,0,0,0,30997,0,0,46459,0,0,0,25390,0,46142,0,0,46013,0,0,47033,0,0,27554,0,0,229,41409,0,0,0,37621,0,0,42718,0,0,0,210,0,0,0,0,40,0,0,7669,0,0,0,35453,43280,0,4300,0,31969,3177,0,534,7850,0,18675,0,0,0,0,43149,0,0,13341,0,32230,0,35,0,0,0,51210,0,0,0,651,0,196,40932,0,0,42371,35285,0,0,46096,1721,0,35,0,48763,0,0,22463,0,0,46113,0,0,0,0,42479,36,0,0,0,0,397,7907,58,0,0,0,209,0,45756,602,0,81,0,0,636,0,0,0,0,0,42578,0,0,0,0,0,83,5462,0,0,42871,0,99,0,0,0,0,0,0,164,0,0,0,0
"right_M1_TF3",24524,26088,0,0,0,0,0,0,20167,0,0,19607,68,0,0,0,28268,0,0,0,0,25803,0,26458,2682,18280,0,22500,0,20739,0,0,0,0,0,0,3740,22904,0,0,0,0,0,0,36788,0,0,0,0,0,0,0,0,27055,0,0,22090,0,0,0,0,75,17748,15471,33,0,0,0,0,0,0,0,0,0,0,59,0,24450,28895,0,0,34964,0,0,0,0,64,0,0,0,0,0,34083,0,0,0,0,0,0,70,0,0,0,0,11344,25141,0,0,14604,0,5649,25545,0,97,0,0,0,15512,0,20327,0,0,28123,0,21937,0,0,0,0,27875,0,0,0,0,0,0,0,0,0,0,0,32135,0,412,0,63,0,23283,0,0,8113,32644,0,0,0,0,608,0,0,5249,0,0,0,0,0,0,0,10201,0,23181,160,0,0,0,222,0,0,0,0,0,0,0,32078,1503,0,0,12701,0,0,407,0,0,0,0,0,0,24979,0,0,11530,0,22777,25061,0,0,0,0,0,1847,0,26093,0,0,0,0,0,0,30502,143,0,0,0,26115,0,150,0,0,0,0,0,0,0,31601,0,0,0,0,0,0,0,0,0,22675,0,0,23480,0,25699,0,0,0,0,110,0,0,49,0,0,0,0,71,0,0,21013,0,0,0,0,0,0,33,0,0,0,68,24761,0,0,1671,0,23944,0,0,0,0,23403,0,24877,0,83,0,0,37621,27322,0,12240,6604,0,0,0,0,0,23915,0,0,29609,0,0,0,21775,0,24596,0,0,26313,0,0,29337,0,0,14463,0,0,7550,19558,0,0,0,14201,0,0,24667,0,0,0,3733,0,0,0,0,0,0,0,3408,0,0,0,21716,29696,0,3466,0,30536,11808,0,0,17872,0,3431,0,0,0,0,34966,0,0,7568,0,30832,0,0,0,28,0,25943,0,0,0,1494,0,0,26428,0,0,29894,28655,0,0,19309,4236,0,0,0,26593,0,0,16423,0,0,19158,0,0,0,0,20261,0,0,0,0,0,396,17854,130,0,0,0,2017,0,21876,81,0,27,0,0,1568,0,0,0,0,0,27701,0,0,0,0,0,59,820,0,0,29388,0,711,0,0,0,0,0,0,1229,0,0,0,0
"right_M2_TF1",0,87,3388,0,20153,0,0,0,0,440,0,0,0,0,0,0,0,0,209,0,0,0,0,0,6529,0,0,0,32,36,26131,0,0,0,0,0,6738,0,0,0,0,23543,0,18466,0,0,6505,0,0,0,0,14556,31609,0,0,0,0,16408,201,0,0,22,0,0,28766,0,0,0,0,16603,14802,12896,0,0,0,0,0,0,0,0,0,0,0,23092,14240,0,31075,0,12431,25944,0,0,0,26637,0,20844,0,0,0,0,23256,25247,0,0,16761,0,0,24376,1102,0,4474,0,0,12565,16507,0,0,0,0,0,0,0,0,0,36,24,0,0,14442,0,0,0,0,28,15267,0,0,0,0,0,0,0,11373,0,0,22183,18633,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,25048,19916,0,2116,0,0,0,0,22768,31823,28345,0,0,0,0,0,0,0,0,0,0,0,0,20796,0,0,0,0,0,23709,0,17793,0,0,9110,223,0,37,0,23891,0,0,26455,19169,15310,0,0,0,0,17894,0,23231,0,0,21867,0,0,0,0,0,18621,0,0,0,0,0,0,0,0,0,16125,0,0,0,0,0,0,15631,0,29060,0,0,0,0,22870,11096,0,0,29615,16849,0,23689,26455,0,0,0,0,0,0,0,198,0,9759,24700,19394,0,24435,0,0,0,0,0,0,0,10620,0,0,0,0,27814,0,0,23545,0,0,23097,0,0,0,0,0,831,502,0,0,0,0,21576,0,19594,28474,0,0,0,14536,0,0,0,0,22922,0,7135,0,0,0,20622,0,0,0,11963,0,0,0,0,0,0,17475,0,0,0,0,16412,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1581,17185,0,7099,15155,0,1315,0,0,16269,0,0,27021,0,0,0,0,0,0,0,31211,0,0,0,0,0,0,0,4369,2990,0,0,0,0,0,0,0,0,0,5972,0,68,0,0,0,103,38,211,0,0,0,0,0,0,0,0,0,0,16205,0,0,1309,22940,0,0,16788,15609,16511,0,0,21344,25520,0,0,4341,0,5660,0,0,0,0,0,16980,0,0,0,0,0,0,0,0,0,24776,0,0,15151,21629,0,0,13588,0,0,0,0
"right_M3_TF1",20222,0,2765,0,0,0,0,0,34770,22695,0,1950,35174,0,0,0,13956,0,34493,0,0,3659,0,555,0,33187,0,576,32568,47,80,0,0,34676,0,0,41,132,0,0,0,0,0,0,1314,25095,1180,0,0,0,0,31,44,2999,0,0,39326,30,31948,0,0,35754,32136,42009,0,0,0,0,35169,0,61,100,0,0,0,48491,0,19937,24811,0,0,998,0,0,0,0,0,0,45,0,0,0,15286,0,0,0,0,0,0,34846,0,55,0,0,99,13952,0,60,0,0,0,28528,0,0,0,0,0,32571,0,34483,0,0,36687,0,0,32065,0,0,1337,18435,0,0,0,31117,0,0,0,0,37259,0,0,591,0,47626,0,0,0,38228,0,0,37085,304,0,23324,0,0,41090,0,0,41288,0,0,0,0,29,43,0,0,0,13057,40064,0,0,0,0,0,0,0,0,0,0,0,11905,35606,0,0,39879,0,0,30294,0,0,0,0,0,0,41442,0,1136,0,0,37,26529,0,0,0,0,40,0,0,16576,0,0,217,0,30,0,28917,0,0,0,0,244,0,0,0,0,0,0,0,0,0,7728,0,61,0,0,0,0,0,0,0,39159,63,0,31799,0,31474,0,8195,0,0,0,0,22738,0,21,0,0,0,29968,0,0,35,32030,0,3055,0,295,0,0,0,0,0,35734,37320,0,0,0,0,1049,0,0,0,0,36,0,37292,0,0,0,0,14887,22600,0,34,44,0,0,0,0,0,0,52,0,10904,0,0,106,0,0,25575,0,0,84,3323,0,7221,0,39,36758,0,0,0,36880,0,0,0,31119,0,35,21931,0,0,0,33,0,0,0,0,33146,0,0,38925,0,0,0,4337,3159,0,0,0,77,0,44,35246,29,0,35063,0,0,0,54,73,0,0,33045,0,68,0,0,0,33442,0,27952,0,0,0,0,6717,38786,35088,0,0,30570,10179,0,0,31114,0,0,33167,0,3506,0,36176,114,32274,0,31353,0,0,0,0,2062,36853,0,0,0,0,45285,32,0,0,0,141,0,37,35918,37328,0,0,0,0,0,0,3057,0,0,0,36570,0,0,0,0,0,31152,37469,0,0,588,0,33,0,0,44,33,0,0,0,0,0,0,0
"right_M3_TF2",24406,0,11195,0,0,0,0,0,40380,36821,0,5209,43651,0,0,0,16066,0,32092,0,0,1579,0,160,37,31485,0,653,33635,0,0,0,0,40646,0,0,31,83,0,0,0,0,0,0,380,42110,2518,0,0,0,0,26,0,2839,0,0,39536,72,35274,0,0,44185,45918,49371,0,0,0,0,36791,39,166,240,0,0,0,44984,0,15410,21198,0,0,1897,0,41,44,0,0,0,0,0,0,0,20600,0,0,0,0,0,0,43387,0,0,0,0,0,17063,0,123,0,0,0,37289,0,0,0,0,0,41203,0,36061,0,0,39876,0,73,35122,0,0,5005,11244,0,0,0,43151,78,0,0,0,39802,0,0,494,63,40109,0,0,0,38035,0,0,41662,2162,0,15543,0,0,46467,0,0,37032,0,0,0,0,29,34,0,0,0,21924,40721,0,0,0,0,0,0,0,0,0,0,0,10408,48208,0,0,37836,0,0,38988,0,0,0,28,0,0,41294,0,2018,0,0,0,37690,0,0,0,75,100,0,0,23278,0,0,173,0,0,0,23269,33,0,0,0,147,0,55,0,0,0,0,0,0,0,17835,0,39,0,0,0,0,0,0,72,40257,0,0,29080,0,40506,0,9851,0,0,0,47,39258,0,0,0,0,0,33004,0,0,0,29109,0,4982,0,231,0,28,0,0,0,31250,45633,0,0,0,0,2212,0,0,31,0,102,0,46231,0,0,0,0,14674,26599,0,0,37,0,0,0,0,34,65,0,0,12083,0,0,107,0,0,29405,0,40,159,2888,0,6798,0,0,41715,0,0,0,34908,0,0,0,34587,0,0,31972,0,0,0,0,0,0,0,0,42191,0,0,39187,0,0,0,360,1579,0,35,0,218,38,0,36553,0,0,47183,0,0,0,0,190,0,0,35570,0,196,0,0,0,47546,0,24107,0,0,0,48,3932,37919,43996,0,0,31977,8656,0,0,37124,0,0,39402,0,1529,0,38323,0,29091,0,37224,0,0,0,0,5541,37662,0,0,0,0,42721,0,0,0,0,140,0,37,35210,44008,47,0,0,0,26,0,3386,0,0,0,40007,0,0,0,0,0,44846,43127,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0
"right_M3_TF3",10780,33,5270,0,0,0,0,0,25667,17426,0,5556,32096,0,0,0,10753,0,19712,0,0,2772,0,509,0,18996,0,126,20057,26,0,0,0,27028,0,0,41,81,0,0,0,0,0,0,496,23590,393,0,0,0,0,91,0,2148,0,0,22211,210,25500,0,0,19757,29597,27989,0,0,0,0,24158,0,65,210,0,0,0,24345,0,10464,20122,0,0,1488,0,0,80,0,0,0,0,0,0,0,11548,0,0,0,0,0,0,17490,0,44,0,0,0,16249,0,31,0,0,0,17840,0,22,0,0,0,20709,0,25288,0,0,23846,0,0,16613,0,0,1369,13093,0,0,0,22995,0,0,0,0,26813,0,0,79,37,26160,0,0,0,28823,0,0,30614,178,0,20235,0,0,16046,0,0,27827,0,0,0,0,0,0,0,0,0,15709,23470,0,0,0,0,0,0,0,0,0,0,0,7192,26138,0,0,29733,0,0,20631,0,0,0,0,0,0,23702,0,88,0,0,0,17485,37,0,0,0,69,35,0,12711,0,0,134,0,0,0,14470,41,0,0,0,153,0,0,0,0,0,0,0,0,0,12995,0,39,0,0,0,0,0,0,39,22036,0,0,20737,0,23999,28,4279,0,0,0,30,24886,0,36,0,0,0,24847,0,0,0,22095,0,2058,0,295,0,0,0,0,0,16016,25563,0,0,0,0,181,0,0,0,0,145,0,25715,0,0,0,0,6906,23484,0,0,0,0,0,0,0,0,60,33,29,14636,0,0,65,76,0,18573,0,0,120,767,0,7133,0,0,21192,0,0,0,23711,0,0,0,29324,0,0,16103,0,0,0,0,0,0,0,0,18539,0,0,28045,0,0,0,70,711,0,38,0,35,38,0,24304,0,0,26913,0,0,0,0,204,0,0,28715,0,38,0,0,0,27928,0,27050,0,0,0,0,2946,16197,24203,0,0,19704,4076,0,0,20026,0,0,17945,0,674,0,23194,36,21926,0,20068,0,0,0,0,5570,26563,0,0,0,0,27094,0,0,0,0,127,0,0,24190,20924,0,0,0,0,0,0,827,0,0,0,23853,0,0,0,0,0,24169,24991,0,0,399,0,0,0,0,0,0,0,0,33,0,0,0,0
